"cow_id","DIM_bins_w","An_Parity_rl","An_LactDay","Trg_MilkProd","weight","An_BW","BW_gain","asfed_intake","Dt_DMIn","bcs_value","Trg_MilkFatp","Trg_MilkTPp","SCC","Days to Last Breeding","An_GestDay","age_m","An_BW_mature","Trg_FrmGain","An_GestLength","Fet_BWbrth","Trg_MilkLacp","Trg_RsrvGain","An_AgeDay","Dt_NDFIn","ME","MP"
4855,35,1,249,31.96714286,697.1428571,697.4935714,0.068,52.87142857,23.79214286,3.106677857,5.67,3.52,25,68,168,34,700,0,280,44.1,4.85,0,1034.85375,7.137642858,66.473598198232,2321.21272438679
4855,36,1,255.6666667,31.675,697,700.6196667,0.925,50.26666667,22.62,3.102798333,5.67,3.52,25,68,168,34,700,0,280,44.1,4.85,0,1034.85375,6.786,66.1335790872423,2288.03331319726
4855,37,1,263.1666667,31.265,712.8333333,710.6146667,1.529666667,47.88333333,21.5475,NA,5.42,3.59,23,68,182,34.5,700,0,280,44.1,4.85,0,1050.0721875,6.46425,65.2723306242964,2303.38952405369
4855,38,1,269.8333333,30.79666667,720.6666667,715.7943333,0.091166667,52.25,23.5125,NA,5.17,3.66,21,68,196,35,700,0,280,44.1,4.85,0,1065.290625,7.05375,64.3685591407039,2368.90134726356
4855,39,1,277,30.03857143,716.1428571,718.2647143,0.538142857,52.07142857,23.43214286,NA,5.17,3.66,21,68,196,35,700,0,280,44.1,4.85,0,1065.290625,7.029642858,63.4051486489508,2328.20804093079
4855,40,1,284,29.118,727.6,724.3984,0.9586,50.18,22.581,NA,5.17,3.66,21,68,196,35,700,0,280,44.1,4.85,0,1065.290625,6.7743,62.3038767389662,2267.42791864297
4856,4,2,32,34.13571429,720.7142857,724.8055714,-3.619428571,47.2,21.24,NA,5.48,3.14,55,0,0,39,700,0,280,44.1,4.85,0,1187.038125,6.372,66.8577315950601,2152.36583646411
4856,5,2,39,32.71428571,707,716.9177143,0.889428571,47.02857143,21.16285714,NA,5.48,3.14,55,0,0,39,700,0,280,44.1,4.85,0,1187.038125,6.348857142,64.7827917617604,2083.97414569766
4856,6,2,46,35.96,730.5714286,726.4148571,1.506857143,55.05714286,24.77571429,NA,5.48,3.14,55,0,0,39,700,0,280,44.1,4.85,0,1187.038125,7.432714287,69.3407179044032,2294.61878651773
4856,7,2,53.4,37.09,731.8,736.7486,1.324,56.6,25.47,3.052702,5.48,3.14,55,0,0,39,700,0,280,44.1,4.85,0,1187.038125,7.641,71.0808036346899,2361.05075524029
4856,8,2,60,37.52857143,749.1428571,744.0077143,0.866428571,61.82857143,27.82285714,3.094241667,4.511428571,3.251428571,73.85714286,0,0,39.85714286,700,0,280,44.1,4.85,0,1213.12687508696,8.346857142,67.080879474244,2482.93185168332
4856,9,2,64.5,39.975,740.5,747.676,0.364,62.45,28.1025,2.85455,4.35,3.27,77,0,0,40,700,0,280,44.1,4.85,0,1217.475,8.43075,69.2868192707872,2614.84228926143
4858,50,1,356,20.11666667,662.6666667,686.446,-3.095666667,35.23333333,15.855,NA,5.74,4.23,115,130,207,34,700,0,280,44.1,4.85,0,1034.85375,4.7565,52.5215224460627,1856.12787721085
4858,51,1,361,24.48571429,678.8571429,671.5737143,-2.994285714,47.05714286,21.17571429,NA,5.74,4.23,115,130,207,34,700,0,280,44.1,4.85,0,1034.85375,6.352714287,58.6266882943247,2206.69411070957
4859,5,2,41,23.61,640,663.047,0.155,47.2,21.24,NA,3.35,3.02,184,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.372,44.0596811046845,1611.46955681344
4859,12,2,88.5,34.655,678.75,677.11575,-0.97825,50.7,22.815,NA,4,2.94,421,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.8445,58.6700882884899,2085.57716317568
4859,13,2,94.5,40.76,675.5,671.8035,-1.0025,57.6,25.92,NA,3.76,2.99,219,89,0,38,700,0,280,44.1,4.85,0,1156.60125,7.776,64.1556025333115,2424.66711720568
4859,45,1,317,14.68,678,681.836,0.609,42,18.9,3.48666,4.54,3.53,185,126,184,32,700,0,280,44.1,4.85,0,973.98,5.67,40.0609973609982,1377.30066452827
4860,0,2,5.5,33.3225,778.5,770.335,-2.94025,35.525,15.98625,NA,4.45,3.11,464,0,0,38,700,0,280,44.1,4.85,0,1156.60125,4.795875,61.1316742260928,1959.7421114251
4860,1,2,11,42.23857143,747.7142857,754.3778571,-1.986285714,45.07142857,20.28214286,NA,4.45,3.11,464,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.084642858,71.8906587126298,2473.9806835414
4860,2,2,18,45.78,746.8571429,748.513,0.892857143,47.75714286,21.49071429,NA,4.45,3.11,464,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.447214287,76.1637879423039,2669.18234650499
4860,3,2,25,44.81142857,761,756.1432857,1.068428571,56.92857143,25.61785714,NA,4.45,3.11,464,0,0,38,700,0,280,44.1,4.85,0,1156.60125,7.685357142,75.2184174581924,2700.60015428931
4860,4,2,32,45.85857143,761,757.343,-0.749428571,59.91428571,26.96142857,2.491,4.45,3.11,464,0,0,38,700,0,280,44.1,4.85,0,1156.60125,8.088428571,76.5037379297991,2771.45491506175
4860,5,2,39,44.57142857,748.5714286,756.2105714,0.870714286,55.2,24.84,2.581636429,4.07,2.8,102,0,0,39,700,0,280,44.1,4.85,0,1187.038125,7.452,71.338484963939,2478.05641382972
4860,6,2,46,47.80142857,768.2857143,760.5108571,-0.087857143,58.42857143,26.29285714,2.747525,4.07,2.8,102,0,0,39,700,0,280,44.1,4.85,0,1187.038125,7.887857142,75.0218606535158,2634.64236206829
4860,7,2,50,47.03,769,760.673,-0.715,23.4,10.53,NA,4.07,2.8,102,0,0,39,700,0,280,44.1,4.85,0,1187.038125,3.159,74.1681758868939,2343.24951068392
4860,31,1,221,30.03428571,767.4285714,762.5672857,0.038714286,53.82857143,24.22285714,3.408067857,4.78,3.67,31,114,106,32,700,0,280,44.1,4.85,0,973.98,7.266857142,60.9527306402891,2275.98830073623
4860,32,1,228.5,30.75166667,767.5,766.4445,1.241166667,46.25,20.8125,3.481329,4.78,3.67,31,114,106,32,700,0,280,44.1,4.85,0,973.98,6.24375,61.960781202592,2259.18399500685
4860,33,1,235,30.23,777.7142857,775.889,1.360142857,53.24285714,23.95928571,3.383815,4.78,3.67,31,114,106,32,700,0,280,44.1,4.85,0,973.98,7.187785713,61.4923373820082,2286.60040285293
4860,34,1,242,29.88571429,782.1428571,781.0134286,0.192142857,51.34285714,23.10428571,3.676240714,4.78,3.67,31,114,106,32,700,0,280,44.1,4.85,0,973.98,6.931285713,61.1590099854644,2255.92809883994
4860,35,1,249,29.73,785.4285714,781.7794286,0.246142857,54.35714286,24.46071429,3.6636125,4.715714286,3.698571429,25.28571429,114,126,32.71428571,700,0,280,44.1,4.85,0,995.720624869556,7.338214287,60.9504981959691,2290.6059691952
4860,36,1,256,29.85714286,786.4285714,787.6987143,1.439285714,52.62857143,23.68285714,3.743662143,4.69,3.71,23,114,134,33,700,0,280,44.1,4.85,0,1004.416875,7.104857142,61.2542062338928,2295.87122331582
4860,37,1,263,29.53428571,794.2857143,796.6592857,0.597142857,54.75714286,24.64071429,3.756437857,4.69,3.71,23,114,134,33,700,0,280,44.1,4.85,0,1004.416875,7.392214287,61.0331205265389,2297.38161878708
4860,38,1,268,29.95333333,809.3333333,792.6496667,-2.004,54.93333333,24.72,3.21391,4.69,3.71,23,114,134,33,700,0,280,44.1,4.85,0,1004.416875,7.416,61.4833734769001,2319.85191016433
4862,1,2,11,44.90857143,753.2857143,754.2958571,-2.653714286,41.47142857,18.66214286,NA,5.06,3.61,449,0,0,37,700,0,280,44.1,4.85,0,1126.164375,5.598642858,80.918520980554,2892.98352027588
4862,2,2,18,49.36,736.1428571,739.9727143,-1.493,45.9,20.655,NA,5.06,3.61,449,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.1965,86.6720985418974,3171.51033491602
4862,3,2,25,49.80142857,733.8571429,731.0692857,-1.184,50.85714286,22.88571429,NA,5.06,3.61,449,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.865714287,87.1054900339741,3232.7272707496
4862,4,2,32.4,51.53,723.4,724.7486,-0.4144,48.78,21.951,NA,5.06,3.61,449,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.5853,89.2642988675186,3306.675431422
4862,5,2,39,51.52571429,721,718.0458571,-1.875571429,47.72857143,21.47785714,NA,4.855714286,3.515714286,422,0,0,37.14285714,700,0,280,44.1,4.85,0,1130.51249991304,6.443357142,87.2018410912894,3226.17963450999
4862,6,2,46,45.72142857,699.4285714,703.8727143,-1.977285714,43.98571429,19.79357143,NA,3.63,2.95,260,0,0,38,700,0,280,44.1,4.85,0,1156.60125,5.938071429,69.24911781256,2522.99756766014
4862,7,2,52.5,47.72666667,699.8333333,701.8728333,1.27,46.08333333,20.7375,NA,3.63,2.95,260,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.22125,71.336088917713,2623.6390262916
4862,8,2,58.75,50.255,713.75,707.9135,0.61075,53.9,24.255,NA,3.63,2.95,260,0,0,38,700,0,280,44.1,4.85,0,1156.60125,7.2765,74.1561922090591,2791.8591666747
4863,3,2,25.16666667,42.23,683.1666667,685.9846667,-1.174666667,46.6,20.97,NA,4.31,2.85,52,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.291,68.7969503457141,2324.46327727214
4863,4,2,31,41.64,672.5,682.3545,-0.457,36.05,16.2225,NA,4.31,2.85,52,0,0,38,700,0,280,44.1,4.85,0,1156.60125,4.86675,68.0476287160941,2221.44516895729
4863,5,2,39,42.81571429,685,678.8902857,-0.247142857,47.31428571,21.29142857,NA,4.31,2.85,52,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.387428571,69.3255455819869,2352.82322444603
4863,6,2,46,42.05,674.4285714,679.0254286,0.332428571,48.98571429,22.04357143,NA,4.31,2.85,52,0,0,38,700,0,280,44.1,4.85,0,1156.60125,6.613071429,68.4489900494363,2333.72100357813
4863,7,2,53,45.22285714,685.1428571,683.3988571,1.019285714,56.5,25.425,2.951437857,4.095714286,2.91,40.28571429,0,0,38.28571429,700,0,280,44.1,4.85,0,1165.29750013044,7.6275,71.0702463216033,2561.41919970511
4863,8,2,57.5,43.92,697,686.162,-0.019,53.4,24.03,2.81855,3.56,3.06,11,0,0,39,700,0,280,44.1,4.85,0,1187.038125,7.209,66.9384472453496,2579.87606677451
4866,16,2,119,23.59,652,681.914,-0.585,34.1,15.345,NA,3.69,3.35,19,75,0,43,700,0,280,44.1,4.85,0,1308.785625,4.6035,46.3232172058389,1636.95502865869
4866,17,2,122.6666667,27.86166667,681.1666667,683.9558333,1.535166667,41.33333333,18.6,NA,3.69,3.35,19,75,0,43,700,0,280,44.1,4.85,0,1308.785625,5.58,51.0955993683205,1898.76799430029
4866,18,2,130,30.29,700.4285714,699.3945714,2.453857143,49.64285714,22.33928571,NA,3.69,3.35,19,75,0,43,700,0,280,44.1,4.85,0,1308.785625,6.701785713,54.1248772497927,2083.662735474
4866,19,2,134.5,29.685,712.5,710.3165,2.4345,47.6,21.42,NA,3.69,3.35,19,75,0,43,700,0,280,44.1,4.85,0,1308.785625,6.426,53.696264533264,2042.85377228766
4868,0,2,6,29.62,685.6666667,687.428,-2.400666667,33.5,15.075,NA,4.99,4.08,18,0,0,35,700,0,280,44.1,4.85,0,1065.290625,4.5225,59.7692767990251,2172.56091568
4868,1,2,11,34.31428571,673.8571429,675.6247143,-2.028285714,33.62857143,15.13285714,NA,4.99,4.08,18,0,0,35,700,0,280,44.1,4.85,0,1065.290625,4.539857142,66.2700944561976,2487.28009887162
4868,2,2,18,36.31428571,661.7142857,664.648,-0.611714286,38.75714286,17.44071429,NA,4.99,4.08,18,0,0,35,700,0,280,44.1,4.85,0,1065.290625,5.232214287,68.9114895783213,2657.51188602953
4868,3,2,24.66666667,36.33,665,663.3978333,0.086666667,44.2,19.89,NA,4.99,4.08,18,0,0,35,700,0,280,44.1,4.85,0,1065.290625,5.967,68.9476871040208,2702.6884657778
4868,4,2,32,38.39,658.7142857,659.4807143,-0.898428571,42.67142857,19.20214286,NA,4.99,4.08,18,0,0,35,700,0,280,44.1,4.85,0,1065.290625,5.760642858,71.6615485853374,2812.97413890884
4868,5,2,39,40.32285714,658.5714286,658.3904286,0.394714286,43.9,19.755,NA,4.947142857,3.137142857,10.28571429,0,0,35.85714286,700,0,280,44.1,4.85,0,1091.37937508696,5.9265,70.6443120240036,2385.28499542024
4870,2,2,18.5,39.97,698.1666667,704.3493333,-2.598333333,40.55,18.2475,NA,4.62,3.73,648,0,0,35,700,0,280,44.1,4.85,0,1065.290625,5.47425,71.428333243007,2698.3814680533
4870,3,2,22,41.2,709,694.871,-2.648,46.7,21.015,NA,4.62,3.73,648,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.3045,72.8089917196378,2809.9354972834
4872,1,2,11,34.76,732,732.0258571,-1.797571429,47.32857143,21.29785714,2.900623571,4.58,3.68,50,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.389357142,64.8797405215089,2433.17294432767
4872,2,2,18,41.23571429,718.8571429,720.4642857,-1.390571429,49.3,22.185,2.9396525,4.58,3.68,50,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.6555,72.971279597419,2806.87116932646
4872,3,2,25,40.86714286,715,717.5715714,0.450285714,49.47142857,22.26214286,2.6959,4.58,3.68,50,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.678642858,72.4868801324345,2791.84754573981
4872,4,2,32,43.17,719.8571429,716.7951429,-0.907571429,56.4,25.38,NA,4.58,3.68,50,0,0,37,700,0,280,44.1,4.85,0,1126.164375,7.614,75.3848258689332,2966.93185048551
4872,5,2,38.66666667,44.50833333,709.3333333,712.1425,-0.182,49.43333333,22.245,2.893786667,4.85,3.22,53.5,0,0,37.5,700,0,280,44.1,4.85,0,1141.3828125,6.6735,76.849758350814,2688.51339679008
4872,6,2,46,43.33,719.7142857,721.1868571,2.087714286,53.07142857,23.88214286,2.738497857,5.12,2.76,57,0,0,38,700,0,280,44.1,4.85,0,1156.60125,7.164642858,75.446417590944,2374.84247208636
4872,7,2,51,45.34333333,731.6666667,732.019,2.193666667,60.83333333,27.375,2.80367,5.12,2.76,57,0,0,38,700,0,280,44.1,4.85,0,1156.60125,8.2125,78.2115429550412,2516.74092948583
4872,30,1,214,30.73428571,689.4285714,685.8972857,1.263857143,47.8,21.51,2.764228571,4.41,3.32,34,134,80,31,700,0,280,44.1,4.85,0,943.543125,6.453,57.4898514075468,2080.14315636197
4872,31,1,221,31.82,690.5714286,692.81,0.473571429,43.81428571,19.71642857,2.887927143,4.41,3.32,34,134,80,31,700,0,280,44.1,4.85,0,943.543125,5.914928571,58.9517446931847,2105.14713339138
4872,32,1,228,31.70714286,685.8571429,692.2195714,-0.391,50.68571429,22.80857143,2.819755,4.41,3.32,34,134,80,31,700,0,280,44.1,4.85,0,943.543125,6.842571429,58.8026412884684,2150.54867363958
4872,33,1,235,29.96714286,695.1428571,693.4275714,0.810714286,49.38571429,22.22357143,2.832466429,4.41,3.32,34,134,80,31,700,0,280,44.1,4.85,0,943.543125,6.667071429,56.7322126552066,2057.58524329783
4872,34,1,242,30.38142857,702.8571429,702.3994286,1.687571429,49.45714286,22.25571429,2.947700714,4.501428571,3.302857143,33.42857143,134,96,31,700,0,280,44.1,4.85,0,943.543125,6.676714287,57.8456910782653,2076.92339736412
4872,35,1,249,29.92571429,714.7142857,711.3284286,0.738428571,53.77142857,24.19714286,2.931377857,4.57,3.29,33,134,108,31,700,0,280,44.1,4.85,0,943.543125,7.259142858,57.8164543691216,2088.11023490774
4872,36,1,256,29.24,716,718.8922857,1.476428571,49.98571429,22.49357143,3.008297857,4.57,3.29,33,134,108,31,700,0,280,44.1,4.85,0,943.543125,6.748071429,57.1425718965517,2029.88540026162
4872,37,1,262,30.90666667,731.3333333,727.2843333,1.197666667,51.2,23.04,2.94867,4.57,3.29,33,134,108,31,700,0,280,44.1,4.85,0,943.543125,6.912,59.3683761528718,2121.24247436947
4875,1,2,11.4,34.014,736,755.772,-2.3392,51.72,23.274,NA,5.65,3.34,104,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.9822,68.571621256096,2268.3141860064
4875,2,2,18,34.94142857,745.7142857,737.8377143,-1.533142857,55.47142857,24.96214286,NA,5.65,3.34,104,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.488642858,69.6229214588506,2350.77669070676
4875,3,2,24.5,38.5,722,726.8515,-2.563833333,53.51666667,24.0825,NA,5.65,3.34,104,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.22475,74.3418056948135,2508.95758316496
4875,4,2,32.5,41.12,723.3333333,723.1078333,1.314666667,54.48333333,24.5175,NA,5.65,3.34,104,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.35525,77.8922608673401,2642.93565552208
4875,5,2,39,42.61,728.1428571,731.3325714,1.069714286,56.9,25.605,NA,5.65,3.34,104,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.6815,80.1331430301176,2736.05247427758
4875,6,2,46,41.12428571,741,733.1054286,-0.791428571,57.54285714,25.89428571,NA,5.05,3.155714286,91.14285714,0,0,35.42857143,700,0,280,44.1,4.85,0,1078.33500004348,7.768285713,73.9750063513996,2559.74614987173
4875,7,2,53,42.16714286,715.8571429,723.242,-1.817142857,52.3,23.535,NA,4.25,2.91,74,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.0605,69.4284505277873,2414.98546302066
4875,8,2,60,42.98714286,708.2857143,718.5834286,0.614285714,56.45714286,25.40571429,NA,4.25,2.91,74,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.621714287,70.2663878048893,2478.85369493871
4875,9,2,64,42.62,722,722.479,1.606,26.8,12.06,NA,4.25,2.91,74,0,0,36,700,0,280,44.1,4.85,0,1095.7275,3.618,69.9309391232206,2244.44056843719
4875,33,1,235,28.43142857,698,696.1918571,0.012,46.08571429,20.73857143,3.153813571,4.56,3.36,13,86,150,30,700,0,280,44.1,4.85,0,913.10625,6.221571429,56.2717959909297,2006.29020037804
4875,34,1,242,28.69714286,698,697.5682857,0.718714286,40.18571429,18.08357143,3.131637857,4.56,3.36,13,86,150,30,700,0,280,44.1,4.85,0,913.10625,5.425071429,56.6290506460849,1975.88123745808
4875,35,1,246,28.84,708,699.978,0.751,47.3,21.285,3.14294,4.56,3.36,13,86,150,30,700,0,280,44.1,4.85,0,913.10625,6.3855,56.8580157762702,2036.49971349957
4877,3,2,25,46.82571429,660,659.6487143,0.196571429,50.74285714,22.83428571,NA,3.92,3.04,107,0,0,34,700,0,280,44.1,4.85,0,1034.85375,6.850285713,71.7098978258275,2664.93376240864
4877,4,2,32,46.62666667,659.6666667,658.2841667,-0.437,52.33333333,23.55,NA,3.92,3.04,107,0,0,34,700,0,280,44.1,4.85,0,1034.85375,7.065,71.4688773607487,2668.58192389074
4877,5,2,39.33333333,43.515,653.8333333,650.095,-1.533,51.46666667,23.16,NA,3.92,3.04,107,0,0,34,700,0,280,44.1,4.85,0,1034.85375,6.948,67.8290122790222,2522.51735720754
4877,6,2,45,46.2875,640,646.01025,-0.518,55.825,25.12125,NA,3.92,3.04,107,0,0,34,700,0,280,44.1,4.85,0,1034.85375,7.536375,70.8191723332151,2675.69322500095
4877,7,2,52.4,43.048,650.2,645.3558,0.3822,51.16,23.022,NA,3.92,3.04,107,0,0,34,700,0,280,44.1,4.85,0,1034.85375,6.9066,67.2039523804387,2498.11667228239
4877,8,2,58.5,45.9575,658.25,646.92625,-0.00725,51.4,23.13,NA,3.76,2.83,69,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.939,68.5828146323686,2488.75720047965
4878,2,2,18,41.13857143,659.5714286,658.4584286,-1.213571429,47.82857143,21.52285714,NA,4.51,3.41,26,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.456857142,70.0837029084974,2608.56640997089
4878,3,2,25,42.47,647.2857143,651.162,-0.465714286,53.34285714,24.00428571,NA,4.51,3.41,26,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.201285713,71.5977920707523,2717.17153764144
4878,4,2,32,45.03,654.4285714,653.4822857,0.735571429,54,24.3,NA,4.51,3.41,26,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.29,74.8027579284986,2850.43524234261
4878,5,2,39,45.72714286,657.8571429,655.6527143,-0.201571429,54.98571429,24.74357143,NA,4.51,3.41,26,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.423071429,75.7098138228117,2893.21682673001
4878,6,2,46,46.88,652.7142857,653.5524286,-0.34,52.15714286,23.47071429,NA,4.51,3.41,26,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.041214287,77.0782255476324,2928.52970913126
4878,7,2,53,40.81428571,650.4285714,653.6792857,0.412857143,47.78571429,21.50357143,NA,3.502857143,3.145714286,22.42857143,0,0,35.71428571,700,0,280,44.1,4.85,0,1087.03124986956,6.451071429,62.8945517876728,2440.02545655256
4878,8,2,60,40.97428571,659.7142857,656.7582857,0.211,54.74285714,24.63428571,NA,3.1,3.04,21,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.390285713,60.4263016498116,2437.27222064285
4878,9,2,67,46.04571429,656,658.0517143,0.411285714,54.28571429,24.42857143,NA,3.1,3.04,21,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.328571429,65.5068271249386,2657.75775608725
4878,10,2,74,42.97714286,666.4285714,666.319,1.590714286,56.1,25.245,2.412223333,3.1,3.04,21,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.5735,62.6355211809487,2538.86812892648
4878,11,2,80.83333333,43.63,675.5,669.6735,-0.7995,57.85,26.0325,2.320775,3.28,3.065,43.5,32.5,0,36.5,700,0,280,44.1,4.85,0,1110.9459375,7.80975,64.5628987499133,2597.58527227159
4878,12,2,85,45.95,677,665.544,-1.442,25.9,11.655,2.25424,3.46,3.09,66,65,0,37,700,0,280,44.1,4.85,0,1126.164375,3.4965,68.1114076502397,2478.58394338179
4879,3,2,25,41.86571429,613.4285714,616.84,-0.232714286,47.91428571,21.56142857,NA,5.12,2.89,8,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.468428571,71.7438915391659,2319.72222115726
4879,4,2,32.16666667,43.86666667,617.8333333,618.48,0.622166667,56.36666667,25.365,NA,5.12,2.89,8,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.6095,74.3276271819458,2467.95183803623
4879,5,2,39,44.67285714,622.5714286,620.5108571,-0.082857143,56.21428571,25.29642857,NA,5.12,2.89,8,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.588928571,75.3979645572885,2501.53556712588
4881,3,2,25,46.3,692,695.6578571,-0.587714286,53.51428571,24.08142857,NA,5.28,3.27,411,0,0,34,700,0,280,44.1,4.85,0,1034.85375,7.224428571,81.73472024929,2829.01357064511
4881,4,2,32,48.51714286,695,692.8215714,-0.332142857,53.57142857,24.10714286,NA,5.28,3.27,411,0,0,34,700,0,280,44.1,4.85,0,1034.85375,7.232142858,84.616712598857,2934.61338773675
4881,5,2,39.33333333,47.90166667,691.5,692.8315,0.524333333,60.38333333,27.1725,NA,5.28,3.27,411,0,0,34,700,0,280,44.1,4.85,0,1034.85375,8.15175,83.8051945729233,2956.31037435063
4881,6,2,46,46.21,696.4285714,694.7128571,-0.202857143,56.54285714,25.44428571,NA,5.28,3.27,411,0,0,34,700,0,280,44.1,4.85,0,1034.85375,7.633285713,81.608860317655,2848.3204268421
4881,7,2,53,43.80142857,683.5714286,687.5627143,-1.605,57.61428571,25.92642857,NA,5.208571429,3.252857143,600.7142857,0,0,34.28571429,700,0,280,44.1,4.85,0,1043.55000013044,7.777928571,77.7563375794065,2728.81957546572
4881,8,2,60,39.79142857,683.5714286,682.5801429,0.487714286,52.91428571,23.81142857,NA,4.78,3.15,1739,0,0,36,700,0,280,44.1,4.85,0,1095.7275,7.143428571,69.6224797372727,2443.85239656686
4881,9,2,67,39.69285714,694.4285714,693.4712857,2.212,51.15714286,23.02071429,NA,4.78,3.15,1739,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.906214287,69.7416875696414,2430.03020377554
4881,10,2,73,41.934,704.6,704.5348,1.3998,63,28.35,NA,4.78,3.15,1739,0,0,36,700,0,280,44.1,4.85,0,1095.7275,8.505,72.7703486685915,2624.08513069118
4881,43,1,303,39.22533333,698.6,700.6333333,-0.454266667,46.43333333,20.895,NA,0,0,0,76,227,34,700,0,280,44.1,4.85,0,1034.85375,6.2685,35.7912871777501,767.829955534695
4883,30,1,214,23.67571429,600.5714286,605.4918571,0.976285714,39.48571429,17.76857143,3.049820714,5.01,3.5,28,105,110,30,700,0,280,44.1,4.85,0,913.10625,5.330571429,49.7056348701568,1720.49929668877
4883,31,1,221.1666667,24.02666667,614.5,613.2083333,1.789166667,36.41666667,16.3875,2.9845375,5.01,3.5,28,105,110,30,700,0,280,44.1,4.85,0,913.10625,4.91625,50.3403593142247,1718.15240632015
4883,32,1,228,25.68571429,626.1428571,624.3412857,1.428142857,42.35714286,19.06071429,3.037582857,5.01,3.5,28,105,110,30,700,0,280,44.1,4.85,0,913.10625,5.718214287,52.7602143914817,1850.24174549525
4883,33,1,235,25.87,632.1428571,632.0325714,0.861285714,43.1,19.395,3.090025,5.01,3.5,28,105,110,30,700,0,280,44.1,4.85,0,913.10625,5.8185,53.1754141726774,1867.74189430623
4883,34,1,242,25.79142857,636.8571429,638.6,1.125,44.18571429,19.88357143,3.110544286,4.89,3.517142857,24.14285714,105,122,30,700,0,280,44.1,4.85,0,913.10625,5.965071429,52.9261712176573,1885.25555488584
4883,35,1,248.8333333,25.15333333,651.8333333,646.3321667,0.9935,43.65,19.6425,3.046716667,4.73,3.54,19,105,138,30,700,0,280,44.1,4.85,0,913.10625,5.89275,51.9453473992502,1868.40104982876
4883,36,1,255.6666667,25.40333333,648.5,650.941,0.349166667,45.8,20.61,3.096858333,4.73,3.54,19,105,138,30,700,0,280,44.1,4.85,0,913.10625,6.183,52.3665814088473,1898.77348493464
4883,37,1,262.6666667,24.615,655.5,652.1281667,0.000833333,41.71666667,18.7725,3.180685,4.73,3.54,19,105,138,30,700,0,280,44.1,4.85,0,913.10625,5.63175,51.3922410790946,1828.40836482748
4883,38,1,270.5,21.91666667,652.8333333,653.4445,0.785,38.15,17.1675,NA,4.905,3.545,24,105,152,30.5,700,0,280,44.1,4.85,0,928.3246875,5.15025,48.7650419135411,1675.91550186769
4883,39,1,277,24.16,656.5714286,656.4717143,0.103571429,43.28571429,19.47857143,NA,5.08,3.55,29,105,166,31,700,0,280,44.1,4.85,0,943.543125,5.843571429,52.6359650304837,1845.9042496907
4883,40,1,284,23.35857143,659.8571429,656.9477143,0.080571429,42.28571429,19.02857143,NA,5.08,3.55,29,105,166,31,700,0,280,44.1,4.85,0,943.543125,5.708571429,51.5887863326113,1797.40736380324
4885,0,2,5.5,36.4825,733.25,747.31075,-3.2925,35.375,15.91875,NA,4.45,3.08,49,0,0,34,700,0,280,44.1,4.85,0,1034.85375,4.775625,64.3038086706442,2077.32567028387
4885,1,2,9,46.98333333,713.6666667,734.1913333,-2.757666667,39.26666667,17.67,NA,4.45,3.08,49,0,0,34,700,0,280,44.1,4.85,0,1034.85375,5.301,76.8675041350722,2605.8836493181
4885,5,2,40.5,38.8775,678.5,678.549,-0.74925,51.075,22.98375,NA,3.73,2.8025,148,0,0,34.75,700,0,280,44.1,4.85,0,1057.68140625,6.895125,61.4534047546098,2191.23064384533
4885,6,2,46,42.39571429,674.8571429,675.6347143,0.712428571,51.85714286,23.33571429,NA,3.49,2.71,181,0,0,35,700,0,280,44.1,4.85,0,1065.290625,7.000714287,63.351418708184,2282.14562408824
